Date,Hour,Crime,Zip,Race,Sex,Age,Firearm,Latitude,Longitude,Month
2017-05-26,13,Stealing_Auto_Parts,64120,W,M,49.0,N,39.13461,-94.496135,05
2017-05-26,13,Stealing_Bicycles,64109,B,M,53.0,N,39.068675,-94.571429,05
2017-05-26,13,Stealing_Auto_Parts,64130,W,M,64.0,N,39.052081,-94.523811,05
2017-05-26,13,Property_Damage,64123,W,M,55.0,N,39.112163,-94.510606,05
2017-05-26,13,Stealing_from_Build,64106,W,F,26.0,N,39.107804,-94.581392,05
2017-05-26,14,Wire_Fraud,64137,W,F,55.0,N,38.935169,-94.550143,05
2017-05-26,11,Burglary_Residence,64114,W,M,65.0,N,38.924765,-94.59656,05
2017-05-26,14,Stealing_Auto_Parts,64126,W,M,39.0,N,39.091917,-94.507966,05
2017-05-26,14,Property_Damage,64119,W,F,66.0,N,39.188617,-94.486314,05
2017-05-26,15,Trespassing,64124,B,M,64.0,N,39.105776,-94.535243,05
2017-05-26,15,Burglary_Residence,64130,B,F,20.0,N,39.012068,-94.535042,05
2017-05-26,15,Burglary_Residence,64129,W,M,43.0,N,39.035055,-94.50905,05
2017-05-26,15,Stealing_From_Auto,64112,W,F,51.0,N,39.04276,-94.594673,05
2017-05-26,15,Burglary_Residence,64137,W,F,58.0,N,38.910138,-94.588994,05
2017-05-26,15,Non_Agg_Assault_Dome,64114,W,M,31.0,N,39.177044,-94.56907,05
2017-05-26,15,Non_Agg_Assault_Dome,64114,W,F,23.0,N,39.177044,-94.56907,05
2017-05-26,15,Property_Damage,64114,W,M,31.0,N,39.177044,-94.56907,05
2017-05-26,15,Property_Damage,64114,W,F,23.0,N,39.177044,-94.56907,05
2017-05-26,15,Strong_Arm_Robbery,64127,B,F,54.0,N,39.094198,-94.525643,05
2017-05-26,16,Credit_Debit_ATM_Card,64106,W,F,27.0,N,39.10404,-94.580683,05
2017-05-26,17,Stealing_from_Build,64145,W,F,49.0,N,38.878944,-94.590375,05
2017-05-26,17,Stealing_Auto_Parts,64153,W,M,35.0,N,39.251125,-94.664635,05
2017-05-26,16,Violation_Ex_Parte,64134,B,F,25.0,N,38.914974,-94.505658,05
2017-05-26,16,Non_Aggravated_Assau,64111,W,M,32.0,N,39.046134,-94.59015,05
2017-05-26,18,Stealing_Auto_Parts,64111,W,M,30.0,N,39.058485,-94.588333,05
2017-05-26,17,Stealing_All_Other,64131,W,F,42.0,N,39.011483,-94.574649,05
2017-05-26,18,Stealing_Auto_Parts,64118,W,M,48.0,N,39.200742,-94.591623,05
2017-05-26,18,Burglary_Residence,64127,B,M,57.0,N,39.098176,-94.559628,05
2017-05-26,19,Stealing_Auto_Parts,64106,W,M,25.0,N,39.100668,-94.569453,05
2017-05-26,18,Agg_Assault_Domest,64131,B,F,22.0,Y,39.03391,-94.558228,05
2017-05-26,19,Agg_Assault_Domest,64119,W,F,76.0,N,39.187325,-94.485939,05
2017-05-26,19,Non_Agg_Assault_Dome,64132,W,F,33.0,N,38.984823,-94.545859,05
2017-05-26,19,Non_Agg_Assault_Dome,64128,B,F,56.0,N,39.056928,-94.54663,05
2017-05-26,19,Non_Agg_Assault_Dome,64128,W,M,49.0,N,39.056928,-94.54663,05
2017-05-26,20,Trespassing,64128,B,F,36.0,N,39.076813,-94.549012,05
2017-05-26,20,Non_Agg_Assault_Dome,64131,B,F,41.0,N,38.947287,-94.573284,05
2017-05-26,20,Non_Agg_Assault_Dome,64106,W,F,37.0,N,39.190428,-94.686431,05
2017-05-26,21,Property_Damage,64116,W,M,29.0,N,39.162667,-94.587616,05
2017-05-26,21,Property_Damage,64116,W,F,28.0,N,39.162667,-94.587616,05
2017-05-26,21,Aggravated_Assault,64116,W,M,29.0,N,39.162667,-94.587616,05
2017-05-26,21,Aggravated_Assault,64116,W,F,28.0,N,39.162667,-94.587616,05
2017-05-26,21,Intimidation,64130,B,M,49.0,N,39.03119,-94.542555,05
2017-05-26,22,Burglary_Residence,64127,W,M,39.0,N,39.085172,-94.526524,05
2017-05-26,22,Burglary_Residence,64127,W,F,49.0,N,39.085172,-94.526524,05
2017-05-26,22,Armed_Robbery,64124,W,M,22.0,Y,39.109419,-94.535834,05
2017-05-26,22,Armed_Robbery,64124,W,M,22.0,Y,39.109419,-94.535834,05
2017-05-26,22,Armed_Robbery,64124,W,M,18.0,Y,39.109419,-94.535834,05
2017-05-26,22,Non_Agg_Assault_Dome,64105,B,F,60.0,N,39.102243,-94.584219,05
2017-05-26,22,Strong_Arm_Robbery,64111,W,F,23.0,Y,39.047676,-94.594423,05
2017-05-26,23,Aggravated_Assault,64130,B,F,34.0,N,39.030246,-94.561942,05
2017-05-26,23,Armed_Robbery,64111,W,M,35.0,Y,39.049977,-94.602094,05
2017-05-26,23,Armed_Robbery,64111,W,M,27.0,Y,39.049977,-94.602094,05
2017-05-27,0,Non_Agg_Assault_Dome,64133,W,F,40.0,N,39.036594,-94.441316,05
2017-05-27,0,Stealing_All_Other,64161,W,F,45.0,N,39.150958,-94.477213,05
2017-05-27,0,Auto_Theft,64161,W,F,45.0,N,39.150958,-94.477213,05
2017-05-26,22,Non_Aggravated_Assau,64123,B,F,37.0,N,39.130217,-94.50056,05
2017-05-27,1,Agg_Assault_Drive,64132,B,M,35.0,Y,39.010272,-94.549287,05
2017-05-27,2,Armed_Robbery,64134,B,M,51.0,Y,38.914702,-94.500045,05
2017-05-27,0,Dead_Body,64138,W,F,41.0,N,38.955904,-94.454195,05
2017-05-27,2,Property_Damage,64108,B,F,28.0,N,39.077297,-94.601451,05
2017-05-27,2,Property_Damage,64108,B,F,29.0,N,39.077297,-94.601451,05
2017-05-26,13,Auto_Theft,64124,W,M,56.0,N,39.10963,-94.515353,05
2017-05-27,3,Stealing_from_Build,64156,W,M,20.0,N,39.307822,-94.542331,05
2017-05-27,2,Burglary_Residence,64134,B,F,54.0,N,38.947361,-94.512295,05
2017-05-27,4,Auto_Theft,64108,B,F,45.0,N,39.077297,-94.601451,05
2017-05-27,7,Property_Damage,64130,B,F,28.0,N,39.040281,-94.533427,05
2017-05-27,7,Non_Agg_Assault_Dome,64134,B,F,42.0,N,38.949666,-94.490014,05
2017-05-27,8,Property_Damage,64118,W,M,45.0,N,39.244941,-94.560727,05
2017-05-27,8,Strong_Arm_Robbery,64117,B,F,29.0,N,39.159263,-94.545792,05
2017-05-27,9,Stealing_Auto_Parts,64133,W,M,42.0,N,39.044218,-94.438699,05
2017-05-27,8,Burglary_Residence,64128,B,M,83.0,N,39.058827,-94.551111,05
2017-05-27,8,Stealing_All_Other,64109,B,F,25.0,N,39.069558,-94.556133,05
2017-05-27,9,Auto_Theft,64124,B,M,61.0,N,39.107167,-94.522481,05
2017-05-27,8,Non_Agg_Assault_Dome,64136,W,F,34.0,N,39.031153,-94.413525,05
2017-05-27,9,Stealing_From_Auto,64132,W,M,40.0,N,39.007141,-94.559903,05
2017-05-27,10,Property_Damage,64116,W,F,34.0,N,39.174453,-94.575095,05
2017-05-27,10,Stealing_Auto_Parts,64133,B,F,57.0,N,39.050137,-94.450044,05
2017-05-27,10,Property_Damage,64155,W,F,66.0,N,39.253986,-94.588405,05
2017-05-27,10,Property_Damage,64155,W,M,70.0,N,39.253986,-94.588405,05
2017-05-27,10,Auto_Theft,64110,W,F,33.0,N,39.040603,-94.590975,05
2017-05-27,10,Stealing_From_Auto,64111,B,M,24.0,N,39.04803,-94.598049,05
2017-05-27,8,Burglary_Residence,64154,W,F,35.0,N,39.259232,-94.646029,05
2017-05-27,10,Auto_Theft,64106,W,M,23.0,N,39.100895,-94.585529,05
2017-05-27,10,Agg_Assault_Drive,64130,B,M,35.0,Y,39.043694,-94.527765,05
2017-05-27,10,Stealing_from_Build,64127,B,M,70.0,N,39.067802,-94.545844,05
2017-05-27,11,Property_Damage,64134,B,F,57.0,N,38.910291,-94.518587,05
2017-05-27,12,Stealing_Auto_Parts,64153,W,M,56.0,N,39.298416,-94.68655,05
2017-05-27,13,Stealing_All_Other,64130,B,M,66.0,N,39.021026,-94.559028,05
2017-05-27,13,Stealing_from_Build,64128,W,F,18.0,N,39.074444,-94.51803,05
2017-05-27,14,Homicide_Non_Negl,64130,B,M,35.0,N,39.037199,-94.548691,05
2017-05-27,14,Stealing_from_Build,64118,W,F,42.0,N,39.23725,-94.563302,05
2017-05-27,14,Forgery,64118,W,F,42.0,N,39.23725,-94.563302,05
2017-05-27,14,Aggravated_Assault,64127,B,M,19.0,Y,39.086371,-94.548591,05
2017-05-27,14,Aggravated_Assault,64127,B,M,18.0,Y,39.086371,-94.548591,05
2017-06-01,10,Homicide_Non_Negl,64106,B,M,18.0,Y,39.10091,-94.577328,06
2017-05-27,15,Possession_Sale_Dist,64127,W,F,26.0,N,39.086371,-94.548591,05
2017-05-27,15,Non_Aggravated_Assau,64127,W,F,26.0,N,39.086371,-94.548591,05
2017-05-27,15,Identity_Theft,64129,W,F,33.0,N,39.034299,-94.510631,05
2017-05-27,15,Aggravated_Assault,64130,B,M,58.0,N,39.023583,-94.521741,05
2017-05-27,15,Non_Agg_Assault_Dome,64131,B,F,44.0,N,38.983679,-94.562316,05
2017-05-27,15,Non_Agg_Assault_Dome,64131,B,M,44.0,N,38.983679,-94.562316,05
2017-05-27,15,Misc_Violation,64123,B,F,42.0,N,39.108839,-94.518907,05
2017-05-27,16,Stealing_Auto_Parts,64124,B,F,41.0,N,39.109186,-94.532866,05
2017-05-27,15,Armed_Robbery,64134,B,F,50.0,Y,38.918253,-94.496406,05
2017-05-27,17,Stealing_from_Build,64108,W,F,39.0,N,39.083215,-94.581847,05
2017-05-27,17,Stealing_from_Build,64110,B,F,25.0,N,39.065841,-94.542782,05
2017-05-27,17,Auto_Theft_Outside,64118,W,F,56.0,N,39.239512,-94.575999,05
2017-05-27,16,Property_Damage,64116,W,M,35.0,N,39.17489,-94.573827,05
2017-05-27,17,Identity_Theft,64133,B,F,24.0,N,39.0428,-94.4524,05
2017-05-27,17,Stealing_Auto_Parts,64132,B,F,28.0,N,38.999657,-94.543987,05
2017-05-27,18,Stealing_Auto_Parts,64106,W,F,26.0,N,39.09997,-94.584314,05
2017-05-27,18,Stealing_Auto_Parts,64137,B,M,44.0,N,38.953572,-94.535246,05
2017-05-27,17,Stealing_All_Other,64119,W,F,63.0,N,39.184676,-94.491209,05
2017-05-27,18,Aggravated_Assault,64152,W,M,22.0,N,39.234859,-94.658829,05
2017-05-27,19,Stealing_All_Other,64129,B,M,27.0,N,39.08313,-94.515328,05
2017-05-27,20,Non_Aggravated_Assau,64130,W,F,24.0,N,39.007141,-94.559903,05
2017-05-27,20,Strong_Arm_Robbery,64123,W,M,48.0,N,39.112841,-94.530196,05
2017-05-27,21,Non_Agg_Assault_Dome,64119,W,M,33.0,N,39.179023,-94.518526,05
2017-05-27,21,Intimidation,64158,W,M,38.0,N,39.229367,-94.48895,05
2017-05-27,21,Property_Damage,64119,W,M,50.0,N,39.23878,-94.52271,05
2017-05-27,21,Homicide_Non_Negl,64127,B,M,42.0,N,39.084353,-94.522158,05
2017-05-27,22,Violation_Ex_Parte,64131,W,F,61.0,N,38.96786,-94.571606,05
2017-05-27,22,Strong_Arm_Robbery,64128,B,M,24.0,Y,39.065852,-94.543816,05
2017-05-27,22,Misc_Violation,64118,W,F,42.0,N,39.197509,-94.593168,05
2017-05-27,23,Auto_Theft,64117,B,M,29.0,N,39.168396,-94.494642,05
2017-05-27,23,Stealing_Auto_Parts,64153,W,M,33.0,N,39.298416,-94.68655,05
2017-05-27,23,Non_Agg_Assault_Dome,64130,B,F,32.0,N,39.028292,-94.556224,05
2017-05-27,22,Property_Damage,64138,B,F,75.0,N,38.964725,-94.49343,05
2017-05-27,23,Auto_Theft,64129,W,M,45.0,N,39.081358,-94.487331,05
2017-05-27,21,Dead_Body,64134,W,F,78.0,N,38.912736,-94.493255,05
2017-05-27,23,Property_Damage,64117,W,F,27.0,N,39.169472,-94.508651,05
2017-05-27,23,Non_Agg_Assault_Dome,64117,W,F,27.0,N,39.169472,-94.508651,05
2017-05-28,0,Stealing_Auto_Parts,64124,A,M,26.0,N,39.113138,-94.559803,05
2017-05-28,1,Aggravated_Assault,64128,B,M,35.0,Y,39.09998,-94.553666,05
2017-05-28,0,Non_Agg_Assault_Dome,64110,B,M,29.0,N,39.030232,-94.560776,05
2017-05-28,0,Agg_Assault_Domest,64131,B,F,54.0,N,38.949584,-94.576121,05
2017-05-28,1,Non_Aggravated_Assau,64106,W,F,28.0,N,39.098581,-94.58215,05
2017-05-28,2,Aggravated_Assault,64127,W,F,49.0,Y,39.078255,-94.536287,05
2017-05-28,2,Aggravated_Assault,64127,B,F,29.0,Y,39.078255,-94.536287,05
2017-05-28,3,Homicide_Non_Negl,64130,B,M,34.0,Y,39.019302,-94.555765,05
2017-05-28,3,Aggravated_Assault,64130,B,M,34.0,Y,39.019302,-94.555765,05
2017-05-28,3,Homicide_Non_Negl,64130,B,M,34.0,Y,39.019302,-94.555765,05
2017-05-28,3,Aggravated_Assault,64130,B,M,34.0,Y,39.019302,-94.555765,05
2017-05-28,3,Non_Agg_Assault_Dome,64130,B,F,41.0,N,39.02967,-94.554987,05
2017-05-28,3,Non_Agg_Assault_Dome,64110,B,F,28.0,N,39.016535,-94.568561,05
2017-05-28,5,Non_Agg_Assault_Dome,64123,W,F,21.0,N,39.106845,-94.516654,05
2017-05-28,5,Resisting_an_Officer,64123,W,F,21.0,N,39.106845,-94.516654,05
2017-05-28,5,Non_Agg_Assault_Dome,64126,B,F,24.0,N,39.085225,-94.511629,05
2017-05-28,6,Property_Damage,64111,W,F,80.0,N,39.066087,-94.605482,05
2017-05-28,6,Agg_Assault_Domest,64128,B,M,41.0,N,39.075825,-94.547931,05
2017-05-28,7,Armed_Robbery,64111,W,M,46.0,Y,39.063788,-94.585673,05
2017-05-28,7,Burglary_Non_Resid,64116,W,M,24.0,N,39.165244,-94.550859,05
2017-05-28,7,Non_Agg_Assault_Dome,64118,W,F,35.0,N,39.244619,-94.579572,05
2017-05-28,8,Stealing_From_Auto,64111,W,F,24.0,N,39.060352,-94.603693,05
2017-05-28,7,Auto_Theft,64118,W,M,21.0,N,39.214818,-94.587956,05
2017-05-28,5,Property_Damage,64119,W,M,23.0,N,39.180633,-94.480379,05
2017-05-28,9,Property_Damage,64138,B,F,25.0,N,38.968464,-94.499041,05
2017-05-28,9,Non_Agg_Assault_Dome,64138,B,M,21.0,N,38.968464,-94.499041,05
2017-05-28,9,Non_Agg_Assault_Dome,64138,B,F,25.0,N,38.968464,-94.499041,05
2017-05-28,9,Property_Damage,64138,B,M,21.0,N,38.968464,-94.499041,05
2017-05-28,9,Auto_Theft,64111,W,M,37.0,N,39.054309,-94.575773,05
2017-05-28,11,Auto_Theft,64151,W,M,31.0,N,39.209105,-94.632768,05
2017-05-28,11,Violation_Full_Order,64111,W,F,31.0,N,39.051476,-94.581738,05
2017-05-28,10,Stealing_All_Other,64111,W,F,24.0,N,39.052779,-94.591622,05
2017-05-28,11,Burglary_Residence,64134,W,M,36.0,N,38.918495,-94.53276,05
2017-05-28,11,Burglary_Residence,64132,B,F,34.0,N,38.966571,-94.587291,05
2017-05-28,11,Violation_Full_Order,64132,B,F,34.0,N,38.966571,-94.587291,05
2017-05-28,10,Burglary_Residence,64129,W,F,53.0,N,39.03236,-94.491829,05
2017-05-28,12,Property_Damage,64124,W,M,77.0,N,39.1034,-94.521112,05
2017-05-28,14,Stealing_from_Build,64105,W,M,32.0,N,39.098483,-94.583248,05
2017-05-28,13,Armed_Robbery,64132,B,M,43.0,N,38.957763,-94.548158,05
2017-05-28,14,Non_Agg_Assault_Dome,64131,W,F,54.0,N,38.97537,-94.569577,05
2017-05-28,15,Auto_Theft,64123,B,M,45.0,N,39.112085,-94.508449,05
2017-05-28,16,Auto_Theft,64124,W,M,34.0,N,39.11108,-94.557883,05
2017-05-28,16,Stealing_From_Auto,64108,B,M,26.0,N,39.091143,-94.56151,05
2017-05-28,16,Stealing_from_Build,64132,W,F,47.0,N,39.002385,-94.575114,05
2017-05-28,16,Bomb_Threat,64108,W,M,52.0,N,39.085321,-94.58047,05
2017-05-28,17,Stealing_from_Build,64118,B,M,49.0,N,39.242171,-94.595867,05
2017-05-28,17,Non_Aggravated_Assau,64128,W,M,39.0,N,39.068736,-94.518154,05
2017-05-28,17,Armed_Robbery,64131,B,F,22.0,Y,38.974908,-94.581126,05
2017-05-28,17,Armed_Robbery,64131,W,M,44.0,Y,38.974908,-94.581126,05
2017-05-28,17,Interference,64105,B,M,25.0,N,39.098741,-94.585616,05
2017-05-28,17,Auto_Theft,64111,W,M,24.0,N,39.049977,-94.602094,05
2017-05-28,18,Interference,64119,W,F,39.0,N,39.183714,-94.527636,05
2017-05-28,19,Property_Damage,64114,W,M,64.0,N,38.937083,-94.586204,05
2017-05-28,19,Agg_Assault_Domest,64133,W,F,46.0,N,39.039348,-94.446811,05
2017-05-28,19,Non_Aggravated_Assau,64133,W,M,62.0,N,39.059545,-94.470383,05
2017-05-28,23,Stealing_From_Auto,64111,W,F,26.0,N,39.056321,-94.583776,05
2017-05-28,20,Non_Agg_Assault_Dome,64116,W,F,49.0,N,39.15981,-94.55222,05
2017-05-28,21,Stealing_All_Other,64158,B,F,20.0,N,39.242131,-94.461724,05
2017-05-28,21,Auto_Theft,64108,W,M,47.0,N,39.085895,-94.597227,05
2017-05-28,21,Aggravated_Assault,64134,B,M,33.0,Y,38.917135,-94.51111,05
2017-05-28,21,Aggravated_Assault,64134,B,F,49.0,Y,38.917135,-94.51111,05
2017-05-28,21,Aggravated_Assault,64134,W,M,26.0,Y,38.917135,-94.51111,05
2017-05-28,21,Property_Damage,64132,B,F,24.0,N,38.997834,-94.55923,05
2017-05-28,22,Property_Damage,64117,B,M,46.0,N,39.171999,-94.560342,05
2017-05-28,22,Agg_Assault_Domest,64117,B,M,46.0,N,39.171999,-94.560342,05
2017-05-28,22,Agg_Assault_Drive,64128,B,M,18.0,Y,39.069548,-94.543635,05
2017-05-28,22,Non_Agg_Assault_Dome,64130,B,F,59.0,N,39.016998,-94.548945,05
2017-05-28,22,Non_Agg_Assault_Dome,64130,B,M,65.0,N,39.016998,-94.548945,05
2017-05-28,22,Stealing_from_Build,64131,W,F,52.0,N,39.061832,-94.585798,05
2017-05-28,23,Non_Aggravated_Assau,64109,W,M,56.0,N,39.068631,-94.569897,05
2017-05-28,23,Aggravated_Assault,64132,B,F,40.0,Y,39.003351,-94.556635,05
2017-05-28,23,Stealing_All_Other,64111,W,F,29.0,N,39.057192,-94.602963,05
2017-05-28,23,Property_Damage,64111,W,F,29.0,N,39.057192,-94.602963,05
2017-05-28,23,Property_Damage,64111,W,M,36.0,N,39.057192,-94.602963,05
2017-05-28,23,Stealing_All_Other,64111,W,M,36.0,N,39.057192,-94.602963,05
2017-05-28,23,Non_Agg_Assault_Dome,64130,B,M,52.0,N,39.002743,-94.561156,05
2017-05-28,23,Non_Agg_Assault_Dome,64130,B,F,45.0,N,39.002743,-94.561156,05
2017-05-29,4,Agg_Assault_Drive,64134,B,M,20.0,Y,38.911234,-94.519019,05
2017-05-29,0,Agg_Assault_Drive,64134,W,M,28.0,Y,38.910606,-94.519766,05
2017-05-29,0,Agg_Assault_Drive,64134,B,M,27.0,Y,38.910606,-94.519766,05
2017-05-29,0,Agg_Assault_Drive,64134,W,M,50.0,Y,38.910606,-94.519766,05
2017-05-29,4,Agg_Assault_Drive,64134,B,F,41.0,Y,38.911234,-94.519019,05
2017-05-29,0,Agg_Assault_Drive,64134,W,F,47.0,Y,38.910606,-94.519766,05
2017-05-29,4,Agg_Assault_Drive,64134,B,F,21.0,Y,38.911234,-94.519019,05
2017-05-29,0,Agg_Assault_Drive,64134,W,F,23.0,Y,38.910606,-94.519766,05
2017-05-29,0,Non_Agg_Assault_Dome,64127,B,F,33.0,N,39.081979,-94.531723,05
2017-05-29,0,Non_Aggravated_Assau,64111,B,F,26.0,N,39.05663,-94.587527,05
2017-05-29,0,Non_Aggravated_Assau,64111,W,F,29.0,N,39.04803,-94.598049,05
2017-05-29,0,Intimidation,64130,B,F,30.0,N,39.035303,-94.551196,05
2017-05-29,3,Aggravated_Assault,64155,W,F,22.0,Y,39.259393,-94.570058,05
2017-05-29,3,Aggravated_Assault,64155,W,M,22.0,Y,39.259393,-94.570058,05
2017-05-29,3,Non_Aggravated_Assau,64111,W,M,35.0,N,39.052858,-94.591462,05
2017-05-29,3,Non_Aggravated_Assau,64111,W,M,30.0,N,39.052858,-94.591462,05
2017-05-29,3,Non_Aggravated_Assau,64111,W,M,27.0,N,39.052858,-94.591462,05
2017-05-29,3,Non_Aggravated_Assau,64111,W,M,37.0,N,39.052858,-94.591462,05
2017-05-29,4,Property_Damage,64128,B,M,42.0,N,39.066207,-94.55185,05
2017-05-29,4,Aggravated_Assault,64134,B,F,55.0,Y,38.917135,-94.51111,05
2017-05-29,4,Aggravated_Assault,64134,B,F,49.0,Y,38.917135,-94.51111,05
2017-05-29,4,Non_Agg_Assault_Dome,64124,W,F,32.0,N,39.106722,-94.536451,05
2017-05-29,4,Violation_Ex_Parte,64111,W,F,30.0,N,39.046295,-94.602533,05
2017-05-29,4,Violation_Ex_Parte,64111,B,M,30.0,N,39.046295,-94.602533,05
2017-05-29,4,Burglary_Non_Resid,64111,W,M,52.0,N,39.057006,-94.597903,05
2017-05-29,4,Non_Aggravated_Assau,64138,W,F,18.0,N,38.988193,-94.492303,05
2017-05-29,5,Stealing_from_Build,64131,B,F,54.0,N,38.996721,-94.573112,05
2017-05-29,5,Non_Aggravated_Assau,64129,W,F,51.0,N,39.055495,-94.508594,05
2017-05-29,6,Property_Damage,64126,B,F,22.0,N,39.102054,-94.544287,05
2017-05-29,7,Stealing_from_Build,64124,W,M,47.0,N,39.10311,-94.544228,05
2017-05-29,8,Property_Damage,64134,B,F,39.0,N,38.914566,-94.514637,05
2017-05-23,19,Stealing_From_Auto,64108,W,M,64.0,N,37.091524,-94.490247,05
2017-05-29,10,Stealing_from_Build,64111,W,M,34.0,N,39.062034,-94.587018,05
2017-05-29,10,Agg_Assault_Domest,64127,B,M,24.0,Y,39.078665,-94.547758,05
2017-05-29,10,Agg_Assault_Domest,64127,W,F,24.0,Y,39.078665,-94.547758,05
2017-05-29,10,Non_Agg_Assault_Dome,64111,W,F,24.0,N,39.060138,-94.588208,05
2017-05-29,11,Stealing_All_Other,64118,W,M,75.0,N,39.24051,-94.569811,05
2017-05-29,10,Aggravated_Assault,64109,B,M,27.0,Y,39.068086,-94.554088,05
2017-05-29,11,Stealing_From_Auto,64118,W,M,23.0,N,39.20124,-94.590565,05
2017-05-29,12,Property_Damage,64130,B,F,60.0,N,39.033724,-94.557093,05
2017-05-29,12,Identity_Theft,64124,B,M,43.0,N,39.105609,-94.530474,05
2017-05-29,12,Auto_Theft,64128,B,F,33.0,N,39.068741,-94.545805,05
2017-05-29,13,Auto_Theft,64106,B,F,42.0,N,39.097377,-94.561734,05
2017-05-29,14,Stealing_Bicycles,64108,W,F,21.0,N,39.075898,-94.583902,05
2017-05-29,13,Intimidation,64134,B,F,42.0,N,38.918079,-94.49212,05
2017-05-29,13,Intimidation,64134,B,M,19.0,N,38.918079,-94.49212,05
2017-05-29,14,Auto_Theft,64119,W,M,56.0,N,39.186262,-94.496724,05
2017-05-29,14,Auto_Theft,64119,W,M,32.0,N,39.186262,-94.496724,05
2017-05-29,14,Stealing_All_Other,64119,W,M,56.0,N,39.186262,-94.496724,05
2017-05-29,14,Stealing_All_Other,64119,W,M,32.0,N,39.186262,-94.496724,05
2017-05-29,13,Burglary_Non_Resid,64139,W,F,81.0,N,38.963103,-94.425718,05
2017-05-29,14,Stealing_From_Auto,64134,B,M,37.0,N,38.910232,-94.520882,05
2017-05-29,15,Identity_Theft,64127,B,F,21.0,N,39.078698,-94.545863,05
2017-05-29,15,Auto_Theft,64134,B,M,27.0,N,38.915245,-94.510072,05
2017-05-29,15,Stealing_from_Build,64118,W,M,47.0,N,39.242783,-94.577206,05
2017-05-29,16,Property_Damage,64108,W,F,23.0,N,39.077297,-94.601451,05
2017-05-29,16,Burglary_Residence,64106,W,M,46.0,N,39.110836,-94.56779,05
2017-05-29,17,Stealing_Pickpocket,64130,W,F,22.0,N,39.052791,-94.591596,05
2017-05-29,17,Auto_Theft,64131,B,F,60.0,N,39.026237,-94.551057,05
2017-05-29,17,Strong_Arm_Robbery,64123,B,M,47.0,N,39.10311,-94.544228,05
2017-05-29,16,Non_Aggravated_Assau,64124,W,M,20.0,N,39.105252,-94.520286,05
2017-05-29,17,Stealing_from_Build,64129,W,F,36.0,N,39.031138,-94.502565,05
2017-05-29,17,Stealing_from_Build,64129,W,F,59.0,N,39.031138,-94.502565,05
2017-05-29,17,Agg_Assault_Domest,64123,W,M,53.0,N,39.112208,-94.511753,05
2017-05-29,19,Non_Agg_Assault_Dome,64138,B,F,34.0,N,38.958531,-94.490205,05
2017-05-29,19,Non_Agg_Assault_Dome,64138,B,M,32.0,N,38.958531,-94.490205,05
2017-05-29,18,Agg_Assault_Domest,64134,B,F,28.0,Y,38.912436,-94.51245,05
2017-05-29,19,Property_Damage,64119,B,F,34.0,N,39.198444,-94.51379,05
2017-05-29,18,Aggravated_Assault,64123,W,M,23.0,Y,39.112163,-94.510606,05
2017-06-05,13,Non_Agg_Assault_Dome,64106,B,F,26.0,N,39.10091,-94.577328,06
2017-05-29,19,Non_Aggravated_Assau,64109,B,F,26.0,N,39.055636,-94.559667,05
2017-05-29,20,Non_Agg_Assault_Dome,64130,W,M,31.0,N,39.189972,-94.686383,05
2017-05-29,19,Non_Agg_Assault_Dome,64108,W,M,49.0,N,39.094499,-94.582359,05
2017-05-29,19,Stealing_from_Build,64108,W,M,49.0,N,39.094499,-94.582359,05
2017-05-29,20,Stealing_From_Auto,66161,W,F,33.0,N,39.150958,-94.477213,05
2017-05-29,20,Stealing_All_Other,64129,W,M,18.0,N,39.030846,-94.503996,05
2017-05-29,20,Agg_Assault_Drive,64134,B,M,33.0,Y,38.910232,-94.520882,05
2017-05-29,20,Property_Damage,64119,W,M,50.0,N,39.213904,-94.520083,05
2017-05-29,21,Property_Damage,64126,W,F,66.0,N,39.096679,-94.49064,05
2017-05-12,20,Credit_Debit_ATM_Card,64134,W,M,54.0,N,38.925205,-94.517312,05
2017-05-29,21,Aggravated_Assault,64134,B,F,46.0,Y,38.916462,-94.498507,05
2017-05-29,21,Burglary_Residence,64127,W,F,69.0,N,39.092404,-94.527877,05
2017-05-29,21,Non_Aggravated_Assau,64132,W,M,32.0,N,38.992898,-94.564823,05
2017-05-29,21,Non_Aggravated_Assau,64132,B,M,39.0,N,38.992898,-94.564823,05
2017-05-29,22,Agg_Assault_Domest,64138,B,F,18.0,N,38.95875,-94.474863,05
2017-05-29,22,Armed_Robbery,64108,W,M,19.0,Y,39.087726,-94.598312,05
2017-05-30,0,Stealing_Auto_Parts,64108,W,M,36.0,N,39.084551,-94.564861,05
2017-05-30,0,Agg_Assault_Drive,64134,B,M,34.0,Y,38.916462,-94.498507,05
2017-05-30,1,Property_Damage,64134,B,M,50.0,N,38.916462,-94.498507,05
2017-05-30,0,Burglary_Residence,64137,W,F,19.0,N,38.935084,-94.534809,05
2017-05-30,0,Burglary_Residence,64137,W,F,19.0,N,38.935084,-94.534809,05
2017-05-30,2,Non_Agg_Assault_Dome,64109,B,F,22.0,N,39.063041,-94.565711,05
2017-05-30,2,Non_Agg_Assault_Dome,64109,B,M,39.0,N,39.063041,-94.565711,05
2017-05-30,2,Burglary_Residence,64117,B,M,47.0,N,39.181063,-94.56207,05
2017-05-30,3,Armed_Robbery,64110,B,F,26.0,Y,35.987288,-114.980579,05
